formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
3	C21H34O10	[M - H]-	C21H33O10-	Terpenoids	0,776	Monoterpenoids	0,276	Iridoids monoterpenoids	0,398	Lipids and lipid-like molecules	0,414	Prenol lipids	0,264	Terpene glycosides	0,443	Iridoid O-glycosides	0,510	Iridoid O-glycosides	0,510	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Iridoid O-glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	445,208	379	6,318	650279229111958771	650277984435298461	1860	
1	C10H17NO5	[M - H]-	C10H16NO5-	Fatty acids	0,967	Fatty amides	0,632	Primary amides	0,129	Lipids and lipid-like molecules	0,722	Fatty Acyls	0,828	Fatty acids and conjugates	0,552			Fatty acids and conjugates	0,552	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid imides; Carbonyl compounds; Dicarboximides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	230,103	380	6,328	650279229757881633	650277903439088191	724	
2	C11H17NO4	[M - H]-	C11H16NO4-	Fatty acids	0,471	Cyclic polyketides	0,036	Aminoacids	0,018	Organic acids and derivatives	0,993	Carboxylic acids and derivatives	0,992	Amino acids, peptides, and analogues	0,700	Amino acids and derivatives	0,697	Alpha amino acids and derivatives	0,573	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	226,108	380	6,330	650279225534217261	650277901870418330	689	
1	C25H28O14	[M - H]-	C25H27O14-	Shikimates and Phenylpropanoids	0,701	Monoterpenoids	0,360	Iridoids monoterpenoids	0,107	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,999	Glycosyl compounds	0,998	Phenolic glycosides	0,961	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Disaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 4-alkoxyphenols; 1-hydroxy-2-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Phenoxy compounds; Chemical entities	551,142	380	6,330	650279242722476419	650277992358339294	1942	
1	C12H16N4O4	[M - H]-	C12H15N4O4-	Alkaloids	0,952	Histidine alkaloids	0,707	Imidazole alkaloids	0,708	Organoheterocyclic compounds	0,994	Imidazopyrimidines	0,514					Imidazopyrimidines	0,514	Organic compounds; Organoheterocyclic compounds; Imidazoles; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Imidazopyrimidines; Polyols; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	279,109	380	6,330	650279246736426524	650277919662657569	1024	
2	C10H17NO2	[M - H]-	C10H16NO2-	Alkaloids	0,353	Tyrosine alkaloids	0,150	Phenylethylamines	0,254	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,872			Amines	0,872	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	182,118	380	6,333	650279243561337626	650277890084422601	383	
1	C6H12O3	[M - H]-	C6H11O3-	Fatty acids	0,683	Fatty acyls	0,404	Fatty alcohols	0,355	Organic oxygen compounds	0,999	Organooxygen compounds	0,999	Alcohols and polyols	0,937	Primary alcohols	0,815	Primary alcohols	0,815	Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	131,072	380	6,334	650279243607475003	650277877312765626	121	
3	C13H24N10O4	[M - H]-	C13H23N10O4-	Amino acids and Peptides	0,865	Small peptides	0,941	Aminoacids	0,972	Organic acids and derivatives	0,995	Carboxylic acids and derivatives	0,995	Amino acids, peptides, and analogues	0,997	Amino acids and derivatives	0,997	Arginine and derivatives	0,580	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Arginine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	383,192	380	6,338	650279246879032937	650277974389939718	1731	
3	C7H9O4P	[M - H]-	C7H8O4P-	Fatty acids	0,701	Monoterpenoids	0,056	Oxygenated hydrocarbons	0,037	Organic acids and derivatives	0,985	Organic phosphoric acids and derivatives	0,988	Phosphate esters	0,972	Alkyl phosphates	0,508	Alkyl phosphates	0,508	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	187,016	381	6,351	650279246837089862	650277892110271638	425	
1	C8H8O4	[M - H]-	C8H7O4-	Shikimates and Phenylpropanoids	0,984	Phenolic acids (C6-C1)	0,696	Simple phenolic acids	0,617	Benzenoids	1,000	Benzene and substituted derivatives	0,998	Benzoic acids and derivatives	0,967	Methoxybenzoic acids and derivatives	0,690	M-methoxybenzoic acids and derivatives	0,520	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Benzoic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	167,034	382	6,360	650279243502617315	650277885818814953	285	
1	C6H13N3O3S2	[M - H]-	C6H12N3O3S2-	Amino acids and Peptides	0,534	Histidine alkaloids	0,159	Imidazole alkaloids	0,162	Organosulfur compounds	0,977	Sulfenyl compounds	0,520					Sulfenyl compounds	0,520	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Organooxygen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	238,033	382	6,364	650279245801096596	650277905129392902	763	
2	C17H16N4O5	[M - H]-	C17H15N4O5-	Alkaloids	0,852	Histidine alkaloids	0,185	Imidazole alkaloids	0,186	Phenylpropanoids and polyketides	0,384	Cinnamic acids and derivatives	0,522					Cinnamic acids and derivatives	0,522	Organic compounds; Organoheterocyclic compounds; Styrenes; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Cinnamic acids and derivatives; Carboxylic acid derivatives; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Methoxybenzenes; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	355,104	382	6,367	650279248347039626	650277966429150135	1614	
3	C16H30O11	[M - H]-	C16H29O11-	Fatty acids	0,828	Fatty acyl glycosides	0,907	Fatty acyl glycosides of mono- and disaccharides	0,302	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,959	Glycosyl compounds	0,337	O-glycosyl compounds	0,517	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	397,171	382	6,369	650279250209311700	650277979905449787	1790	
1	C13H24N2O4	[M - H]-	C13H23N2O4-	Amino acids and Peptides	0,211	Aminosugars and aminoglycosides	0,124	Polyamines	0,044	Organic acids and derivatives	0,833	Carboxylic acids and derivatives	0,738	Amino acids, peptides, and analogues	0,564	Amino acids and derivatives	0,562	Amino acids and derivatives	0,562	Organic compounds; Amino acids, peptides, and analogues; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	271,166	383	6,382	650279251912200053	650277916428848971	982	
1	C15H20N4O6	[M - H]-	C15H19N4O6-	Alkaloids	0,810	Ornithine alkaloids	0,499	Imidazole alkaloids	0,224	Organoheterocyclic compounds	0,994	Pyrrolines	0,608					Pyrrolines	0,608	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrrolines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Azolines; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	351,130	384	6,393	650279252931416181	650277965946805110	1601	
1	C6H12O6S	[M - H]-	C6H11O6S-	Fatty acids	0,919	Fatty Acids and Conjugates	0,662	Thia fatty acids	0,139	Lipids and lipid-like molecules	0,543	Fatty Acyls	0,605	Fatty acids and conjugates	0,541			Fatty acids and conjugates	0,541	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Carboxylic acids; Carbonyl compounds; Sulfuric acid esters; Alkyl sulfates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	211,026	384	6,398	650279252440682502	650277897789360003	581	
2	C11H17NO4	[M - H]-	C11H16NO4-	Amino acids and Peptides	0,667	Small peptides	0,338	Aminoacids	0,079	Organic acids and derivatives	0,998	Carboxylic acids and derivatives	0,997	Amino acids, peptides, and analogues	0,978	Amino acids and derivatives	0,977	N-acyl-alpha amino acids	0,536	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	226,108	384	6,401	650279252067389366	650277901782337936	687	
1	C5H12N2O3S2	[M - H]-	C5H11N2O3S2-	Amino acids and Peptides	0,993	Small peptides	0,988	Aminoacids	0,987	Organic acids and derivatives	0,978	Carboxylic acids and derivatives	0,765	Amino acids, peptides, and analogues	0,903	Amino acids and derivatives	0,901	Alpha amino acids	0,560	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Sulfinic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Alkanesulfinic acids and derivatives; Alkanesulfinic acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	211,022	384	6,402	650279252902056015	650277897755805566	580	
2	C21H38O10	[M - H]-	C21H37O10-	Terpenoids	0,761	Sesquiterpenoids	0,280	Iridoids monoterpenoids	0,209	Organic oxygen compounds	1,000	Organooxygen compounds	0,999	Carbohydrates and carbohydrate conjugates	0,985	Monosaccharides	0,881	Hexoses	0,719	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	449,239	387	6,448	650279254181318831	650277984703733947	1866	
1	C8H10N3O2	[M - H]-	C8H9N3O2-	Alkaloids	0,506	Histidine alkaloids	0,326	Imidazole alkaloids	0,329	Organoheterocyclic compounds	0,995	Azoles	0,978	Triazoles	0,561			Triazoles	0,561	Organic compounds; Organoheterocyclic compounds; Triazoles; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	179,070	387	6,453	650279251828313927	650277889786626987	377	
1	C18H33N3O5	[M - H]-	C18H32N3O5-	Amino acids and Peptides	0,653	Small peptides	0,719	Tripeptides	0,657	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	0,999	Amino acids, peptides, and analogues	0,993	Amino acids and derivatives	0,991	N-acyl-alpha amino acids and derivatives	0,891	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	370,235	388	6,461	650279256848896514	650277969579072778	1682	
