formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C17H28N4O6	[M - H]-	C17H27N4O6-	Amino acids and Peptides	0.955	Small peptides	0.962	Aminoacids	0.971	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.997	Alpha amino acids	0.996	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acids; Carbonyl compounds; Tricarboxylic acids and derivatives; Trialkylamines; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	383.192	381	6.343	832570661993703154	832570117728142943	832570117728142942	1657	
2	C17H16N4O5	[M - H]-	C17H15N4O5-	Alkaloids	0.599	Histidine alkaloids	0.065	Imidazole alkaloids	0.066	Benzenoids	1.000	Benzene and substituted derivatives	0.995	Nitrobenzenes	0.659			Nitrobenzenes	0.659	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Styrenes; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; Methoxybenzenes; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	355.104	382	6.363	832570644658643076	832570112875332667	832570112875332666	1549	
1	C8H8O4	[M - H]-	C8H7O4-	Shikimates and Phenylpropanoids	0.984	Phenolic acids (C6-C1)	0.696	Simple phenolic acids	0.617	Benzenoids	1.000	Benzene and substituted derivatives	0.998	Benzoic acids and derivatives	0.967	Methoxybenzoic acids and derivatives	0.690	M-methoxybenzoic acids and derivatives	0.520	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Benzoic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	167.034	382	6.363	832570653366019087	832570059834157889	832570059834157888	284	
1	C15H20N2O6	[M - H]-	C15H19N2O6-	Amino acids and Peptides	0.612	Ornithine alkaloids	0.360	Polyamines	0.423	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.993	Carboxylic acid derivatives	0.983	Carboxylic acid esters	0.850	Enoate esters	0.564	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	323.126	382	6.365	832570666167036062	832570103274569766	832570103274569765	1343	
1	C17H26N4O7	[M - H]-	C17H25N4O7-	Alkaloids	0.916	Ornithine alkaloids	0.196	Pyrrolizidine alkaloids	0.132	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Alcohols and polyols	0.867	Tertiary alcohols	0.800	Tertiary alcohols	0.800	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Tertiary alcohols; Carbonyl compounds; Polyols; Amines; Organic zwitterions; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	397.171	382	6.368	832570671556717377	832570120915814285	832570120915814284	1716	
1	C13H24N2O4	[M - H]-	C13H23N2O4-	Alkaloids	0.202	Aminosugars and aminoglycosides	0.121	Polyamines	0.130	Organic acids and derivatives	0.863	Carboxylic acids and derivatives	0.707	Amino acids, peptides, and analogues	0.619	Amino acids and derivatives	0.616	Amino acids and derivatives	0.616	Organic compounds; Amino acids, peptides, and analogues; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	271.166	383	6.382	832570659686835908	832570084052072470	832570084052072469	938	
1	C15H20N4O6	[M - H]-	C15H19N4O6-	Carbohydrates	0.558	Nucleosides	0.514	Purine nucleosides	0.209	Organoheterocyclic compounds	0.994	Diazines	0.474	Pyrimidines and pyrimidine derivatives	0.579			Pyrimidines and pyrimidine derivatives	0.579	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	351.130	383	6.386	832570657392551344	832570112489456639	832570112489456638	1537	
1	C11H17NO4	[M - H]-	C11H16NO4-	Amino acids and Peptides	0.667	Small peptides	0.338	Aminoacids	0.079	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.978	Amino acids and derivatives	0.977	N-acyl-alpha amino acids	0.536	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	226.108	384	6.397	832570673041501349	832570073247543971	832570073243349666	662	
1	C6H12O6S	[M - H]-	C6H11O6S-	Fatty acids	0.780	Fatty Acids and Conjugates	0.249	Thia fatty acids	0.047	Organic acids and derivatives	0.979	Organic sulfuric acids and derivatives	0.903	Sulfuric acid esters	0.796	Sulfuric acid monoesters	0.610	Sulfuric acid monoesters	0.610	Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	211.027	384	6.399	832570642616016627	832570069485252773	832570069485252772	560	
1	C22H34N4O6	[M - H]-	C22H33N4O6-	Carbohydrates	0.474	Histidine alkaloids	0.093	Imidazole alkaloids	0.095	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.805	Monosaccharides	0.741	Monosaccharides	0.741	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	449.239	387	6.443	832570682512240997	832570123776329971	832570123776329970	1786	
1	C8H10N3O2	[M - H]-	C8H9N3O2-	Alkaloids	0.694	Histidine alkaloids	0.334	Imidazole alkaloids	0.333	Organoheterocyclic compounds	0.981	Azoles	0.707					Azoles	0.707	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	179.070	387	6.450	832570671451859675	832570062967303417	832570062963109112	372	
1	C18H30O10	[M - H]-	C18H29O10-	Fatty acids	0.704	Fatty acyl glycosides	0.931	Fatty acyl glycosides of mono- and disaccharides	0.519	Lipids and lipid-like molecules	0.939	Fatty Acyls	0.931	Fatty acyl glycosides	0.720	Fatty acyl glycosides of mono- and disaccharides	0.701	Fatty acyl glycosides of mono- and disaccharides	0.701	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	405.176	388	6.462	832570651809932125	832570121595291608	832570121595291607	1731	
1	C18H33N3O5	[M - H]-	C18H32N3O5-	Amino acids and Peptides	0.855	Small peptides	0.685	Tripeptides	0.441	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.996	N-acyl-alpha amino acids and derivatives	0.884	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	370.235	388	6.462	832570648005698069	832570115131868524	832570115131868523	1610	
1	C6H13N2O4PS	[M - H]-	C6H12N2O4PS-	Amino acids and Peptides	0.469	Small peptides	0.222	Aminoacids	0.297	Organic acids and derivatives	0.938	Organic thiophosphoric acids and derivatives	0.624	Thiophosphoric acid esters	0.582			Thiophosphoric acid esters	0.582	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Organic thiophosphoric acids and derivatives; Thiophosphoric acid esters; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	239.024	390	6.498	832570676430499561	832570076066116642	832570076066116641	737	
1	C14H20N2O8	[M - H]-	C14H19N2O8-	Carbohydrates	0.974	Nucleosides	0.354	Pyrimidine nucleosides	0.200	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.594			Carbohydrates and carbohydrate conjugates	0.594	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Hydropyrimidines; 1,2-diols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	343.117	390	6.507	832570679152603093	832570109754770128	832570109754770127	1478	
1	C10H17N4O3	[M - H]-	C10H16N4O3-	Amino acids and Peptides	0.670	Small peptides	0.904	Aminoacids	0.845	Organic acids and derivatives	0.969	Carboxylic acids and derivatives	0.966	Amino acids, peptides, and analogues	0.862	Amino acids and derivatives	0.861	Alpha amino acids	0.816	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Medium-chain fatty acids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	240.124	390	6.507	832570683070083573	832570076686873719	832570076686873718	754	
1	C8H19O6P	[M - H]-	C8H18O6P-	Fatty acids	0.838	Glycerophospholipids	0.109	Glycerophosphates	0.325	Organic acids and derivatives	0.996	Organic phosphoric acids and derivatives	0.997	Phosphate esters	0.994	Alkyl phosphates	0.994	Monoalkyl phosphates	0.965	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	241.085	391	6.516	832570678557011812	832570076946920597	832570076942726292	760	
2	C10H11N4O4	[M - H]-	C10H10N4O4-	Amino acids and Peptides	0.974	Small peptides	0.996	Aminoacids	0.978	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.999	Amino acids and derivatives	0.999	Alpha amino acids	0.932	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Azoles; Monoalkylamines; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Carbonyl compounds; Substituted imidazoles; Alpha amino acids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	250.072	391	6.518	832570686140314631	832570078792414612	832570078792414611	811	
