formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C7H13N2O2P	[M - H]-	C7H12N2O2P-	Alkaloids	0.402	Histidine alkaloids	0.071	Imidazole alkaloids	0.072	Organoheterocyclic compounds	0.967	Azacyclic compounds	0.933					Azacyclic compounds	0.933	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Monoalkylamines; Amines; Primary amines; Organic oxides; Azacyclic compounds; Phosphacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	187.061	299	4.989	857751487711176112	857736930980544021	857736930980544020	603	
1	C18H25N5O7	[M - H]-	C18H24N5O7-	Amino acids and Peptides	0.854	Nucleosides	0.139	Pyridine alkaloids	0.077	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.509	Amino acids and derivatives	0.511	Amino acids and derivatives	0.511	Organic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid hydrazides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	422.166	300	5.003	857751735246421455	857736998856976653	857736998856976652	2787	
1	C20H25N7O7	[M - H]-	C20H24N7O7-	Amino acids and Peptides	0.369	Nucleosides	0.065	Dipeptides	0.106	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.998	Amino acids and derivatives	0.998	N-acyl-alpha amino acids	0.991	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Secondary amines; Secondary alkylarylamines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	474.172	300	5.004	857751705483638821	857737007614684523	857737007614684522	3008	
1	C15H23FN2O4S	[M - H]-	C15H22FN2O4S-	Amino acids and Peptides	0.803	Small peptides	0.041	Dipeptides	0.026	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.975	Amino acids and derivatives	0.973	Alpha amino acids and derivatives	0.971	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Sulfones; Aryl fluorides; Carboxylic acid derivatives; Organofluorides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	345.129	301	5.014	857751546066529286	857736982302056269	857736982302056268	2293	
1	C10H16N2O4	[M - H]-	C10H15N2O4-	Amino acids and Peptides	0.996	Small peptides	0.996	Aminoacids	0.962	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.998	Amino acids and derivatives	0.998	L-alpha-amino acids	0.518	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	227.104	301	5.016	857751549182897391	857736942963672709	857736942963672708	1032	
1	C18H19F3N4O3	[M - H]-	C18H18F3N4O3-	Alkaloids	0.913	Histidine alkaloids	0.009	Imidazole alkaloids	0.009	Organic acids and derivatives	0.875	Carboxylic acids and derivatives	0.668	Amino acids, peptides, and analogues	0.570	Amino acids and derivatives	0.571	Amino acids and derivatives	0.571	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Pyrazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl halides; Alkyl halides; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	395.134	301	5.022	857751535471716972	857736993710564912	857736993710564911	2643	
1	C13H22N10O4	[M - H]-	C13H21N10O4-	Alkaloids	0.437	Nucleosides	0.364	Purine nucleosides	0.049	Organic acids and derivatives	0.941	Carboxylic acids and derivatives	0.752	Amino acids, peptides, and analogues	0.793	Amino acids and derivatives	0.780	Alpha amino acids and derivatives	0.804	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Diazines; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381.175	301	5.023	857751532892219897	857736991374337214	857736991374337213	2569	
1	C19H22N4O8	[M - H]-	C19H21N4O8-	Carbohydrates	0.323	Nucleosides	0.151	Imidazole alkaloids	0.123	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.582	Amino acids and derivatives	0.576	Alpha amino acids and derivatives	0.625	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Lactams; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	433.134	302	5.041	857751680330396727	857737000073325003	857737000073325002	2825	
1	C15H16N6O7	[M - H]-	C15H15N6O7-	Carbohydrates	0.438	Nucleosides	0.662	Purine nucleosides	0.437	Organic acids and derivatives	0.872	Carboxylic acids and derivatives	0.681	Amino acids, peptides, and analogues	0.762	Amino acids and derivatives	0.755	Amino acids and derivatives	0.755	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; N-substituted imidazoles; Phenol ethers; Benzenoids; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	391.103	303	5.051	857751604614820121	857736992636822908	857736992636822907	2607	
1	C10H11NO3	[M - H]-	C10H10NO3-	Amino acids and Peptides	0.744	Small peptides	0.576	Aminoacids	0.455	Organic acids and derivatives	0.987	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.859	Amino acids and derivatives	0.860	Alpha amino acids	0.542	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Alpha amino acids; Benzenoids; Amines; Aralkylamines; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	192.067	303	5.052	857751700702132190	857736932377247513	857736932377247512	655	
1	C7H10O4	[M - H]-	C7H9O4-	Fatty acids	0.572	Cyclic polyketides	0.534	Simple cyclic polyketides	0.222	Organic acids and derivatives	0.770	Carboxylic acids and derivatives	0.554	Carboxylic acid derivatives	0.563	Carboxylic acid esters	0.681	Methyl esters	0.707	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	157.051	304	5.065	857751590660370385	857736923028142222	857736923028142221	320	
1	C7H8O3	[M - H]-	C7H7O3-	Shikimates and Phenylpropanoids	0.386	Phenolic acids (C6-C1)	0.209	Simple phenolic acids	0.093	Organic acids and derivatives	0.818	Carboxylic acids and derivatives	0.805	Carboxylic acids	0.751			Carboxylic acids	0.751	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	139.041	304	5.066	857751691038455382	857736918380852655	857736918380852654	173	
2	C6H11FO5	[M - H]-	C6H10FO5-	Carbohydrates	0.664	Saccharides	0.786	Monosaccharides	0.639	Organohalogen compounds	0.996	Halohydrins	0.748	Fluorohydrins	0.706			Fluorohydrins	0.706	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Secondary alcohols; Carbonyl compounds; Polyols; Halohydrins; Fluorohydrins; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	181.051	304	5.067	857751607097848205	857736928963083437	857736928963083436	531	
1	C13H13F3N4O2	[M - H]-	C13H12F3N4O2-	Alkaloids	0.960	Histidine alkaloids	0.033	Imidazole alkaloids	0.033	Benzenoids	0.858	Benzene and substituted derivatives	0.802					Benzene and substituted derivatives	0.802	Organic compounds; Organoheterocyclic compounds; Pyrazoles; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	313.092	304	5.069	857751555499519341	857736969299711936	857736969299711935	1909	
1	C16H19F3N4O5	[M - H]-	C16H18F3N4O5-	Alkaloids	0.513	Nicotinic acid alkaloids	0.142	Pyridine alkaloids	0.140	Organic acids and derivatives	0.980	Carboxylic acids and derivatives	0.973	Amino acids, peptides, and analogues	0.712	Amino acids and derivatives	0.713	Amino acids and derivatives	0.713	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Nitrobenzenes; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl fluorides; Carboxylic acid derivatives; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Alkyl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Methoxybenzenes; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	403.124	305	5.085	857751590270300050	857736996248119172	857736996248119171	2711	
1	C14H18O9	[M - H]-	C14H17O9-	Shikimates and Phenylpropanoids	0.966	Phenolic acids (C6-C1)	0.743	Simple phenolic acids	0.539	Phenylpropanoids and polyketides	0.513	Tannins	0.551	Hydrolyzable tannins	0.652			Hydrolyzable tannins	0.652	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Tannins; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzoic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Hydrolyzable tannins; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Benzoic acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	329.088	305	5.089	857751690300257782	857736976581024780	857736976581024779	2129	
1	C10H21N3O4S2	[M - H]-	C10H20N3O4S2-	Amino acids and Peptides	0.943	Small peptides	0.876	Aminoacids	0.679	Organic acids and derivatives	0.983	Carboxylic acids and derivatives	0.964	Amino acids, peptides, and analogues	0.981	Amino acids and derivatives	0.980	Alpha amino acids	0.873	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Secondary amines; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	310.093	307	5.110	857751701494855681	857736968033031958	857736968033031957	1875	
