row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_230403_AnnaBatch4_448_RB4_1_16949.mzML Peak area,neg_230403_AnnaBatch4_449_RB5_1_16970.mzML Peak area,neg_230403_AnnaBatch4_450_RB6_1_16973.mzML Peak area,neg_230403_AnnaBatch4_451_RB7_1_16955.mzML Peak area,neg_230403_AnnaBatch4_452_RB8_1_16967.mzML Peak area,neg_230403_AnnaBatch4_453_RC1_1_16972.mzML Peak area,neg_230403_AnnaBatch4_454_RC2_1_16958.mzML Peak area,neg_230403_AnnaBatch4_455_RC3_1_16976.mzML Peak area,neg_230403_AnnaBatch4_456_RC4_1_16961.mzML Peak area,neg_230403_AnnaBatch4_457_RC5_1_16956.mzML Peak area,neg_230403_AnnaBatch4_458_RC6_1_16950.mzML Peak area,neg_230403_AnnaBatch4_459_RC7_1_16962.mzML Peak area,neg_230403_AnnaBatch4_460_RC8_1_16979.mzML Peak area,neg_230403_AnnaBatch4_461_RD1_1_16952.mzML Peak area,neg_230403_AnnaBatch4_462_RD2_1_16977.mzML Peak area,neg_230403_AnnaBatch4_463_RD3_1_16954.mzML Peak area,neg_230403_AnnaBatch4_464_RD4_1_16963.mzML Peak area,neg_230403_AnnaBatch4_465_RD5_1_16966.mzML Peak area,neg_230403_AnnaBatch4_466_RD6_1_16957.mzML Peak area,neg_230403_AnnaBatch4_467_RD7_1_16951.mzML Peak area,neg_230403_AnnaBatch4_468_RD8_1_16968.mzML Peak area,neg_230403_AnnaBatch4_469_RE1_1_16969.mzML Peak area,neg_230403_AnnaBatch4_470_RE2_1_16971.mzML Peak area,neg_230403_AnnaBatch4_471_RE3_1_16959.mzML Peak area,
446,171.13885567875644,15.626281,,,,,,,,,,,1057.3289,775.79584,788.96954,1022.63715,608.75366,820.2954,0,0,0,0,0,0,0,1324.8807,0,630.1681,592.8622,1147.6006,0,0,0,0,0,416.18195,
447,171.13888477853902,16.119879,,,,,,,,,,,1005.45294,1050.7786,860.35834,1170.7479,659.6391,986.8187,876.84827,570.9864,500.3942,890.0481,995.80115,618.4533,0,762.60345,387.8775,771.4658,605.8731,520.4841,645.99207,667.962,351.74228,918.2746,607.9563,734.2639,
448,171.1389658520226,16.446041,,,,,,,,,,,23600.16,15758.501,14893.056,22937.254,12493.633,17925.598,8613.028,12271.441,6876.717,15039.115,7192.8037,10417.074,7378.7334,17099.19,7700.936,14105.148,15416.929,9376.808,9240.901,11046.27,6050.4463,8819.324,10070.122,10965.181,
449,171.13902406804144,15.427369,,,,,,,,,,,2827.5435,2358.9722,1082.93,3352.1248,1425.2021,1393.5267,0,0,0,859.35315,0,417.20938,0,0,0,1793.6648,1572.6504,0,558.0065,0,0,0,0,543.72815,
450,171.139035747393,15.192797,,,,,,,,,,,0,0,997.78503,0,0,1116.3745,0,0,0,883.729,0,0,0,0,0,0,0,0,0,0,0,0,0,557.90967,
451,172.0406183308324,2.2142,,,,,,,,,,,0,0,0,0,0,0,243.40971,0,0,0,0,0,0,0,346.6967,170.70055,0,0,0,79.85076,0,0,89.62757,0,
452,172.06112659825234,2.0078409,,,,,,,,,,,0,99.272575,86.766754,160.3477,0,306.18723,290.07687,135.48137,0,253.07736,123.90618,0,117.470566,158.95949,0,128.13559,0,167.08461,0,0,0,170.57747,0,0,
453,172.0979167245477,5.7954164,,,,,,,,,,,4387.918,2360.9614,3273.6418,5381.576,973.06494,334.62915,829.95435,749.0031,872.1411,2348.1624,774.47925,4608.075,0,3616.338,1732.2482,1393.1176,1668.038,775.7929,2686.8232,3937.701,2853.963,2147.2666,705.2447,1390.168,
454,172.09793207053048,6.466731,,,,,,,,,,,0,0,0,0,764.2806,4363.3345,2258.458,3318.396,242.66052,2038.6134,908.3536,1155.3221,1434.524,1333.1686,1858.0079,1976.7786,2569.7012,1862.9059,1427.22,2438.8147,974.92584,1297.2916,2717.861,1412.2965,
455,172.09796525507596,6.299535,,,,,,,,,,,0,0,0,0,633.21924,3802.144,1879.2489,2329.2217,187.337,1733.1259,647.45715,959.2035,1075.4241,926.1123,1434.6658,1488.3124,1861.9814,1701.5377,1372.571,1834.2126,778.0158,1093.2406,2324.1729,1307.6558,
456,172.09798868339195,6.673983,,,,,,,,,,,0,0,0,0,0,789.8759,447.42114,646.0835,0,752.40686,351.6626,371.00433,0,0,0,0,0,0,0,0,0,0,0,0,
457,172.09838013804676,6.8949914,,,,,,,,,,,0,0,0,0,0,434.75485,84.1453,119.33458,0,540.8829,0,0,0,125.07044,168.34258,205.13866,97.72243,122.44173,66.37635,0,0,79.847824,132.27611,0,
458,173.01797839494927,4.918847,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,116.04159,0,80.27317,0,101.48956,0,0,0,0,0,0,0,141.41452,99.182495,
459,173.04511595925322,2.3049417,,,,,,,,,,,0,76.454575,156.78383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
460,173.04566573859717,3.3440552,,,,,,,,,,,0,0,0,0,0,212.27289,0,148.66486,0,0,150.67212,0,0,218.74446,0,0,0,278.99652,0,0,0,275.20395,175.15976,0,
461,173.08153982849055,5.621094,,,,,,,,,,,0,384.74234,383.13013,540.55365,0,0,172.53256,194.38133,0,0,0,0,0,0,132.59254,0,115.47019,78.06573,0,0,137.85298,120.505684,0,187.00398,
462,173.08174495210037,5.3360586,,,,,,,,,,,0,344.89673,486.24197,470.5153,0,309.98462,231.65263,0,0,551.058,0,0,71.83087,265.2154,96.20979,0,91.13716,125.42793,0,0,0,192.94626,158.46646,251.77687,
463,173.0817726883282,6.3449225,,,,,,,,,,,0,178.0938,204.92375,246.75868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
464,173.08183609820858,7.8622603,,,,,,,,,,,379.09216,335.12607,307.28067,447.5492,172.00337,641.8419,269.21088,344.04214,0,527.9192,227.92517,208.31534,172.1895,452.25818,291.66177,440.55063,278.34082,349.07297,106.48412,0,294.9784,406.38892,419.12775,455.56305,
465,173.0818676066461,7.1382427,,,,,,,,,,,2615.8413,2826.4624,3272.4358,3111.8042,562.39606,1860.1395,2300.676,862.36896,493.06488,1750.6516,1488.2382,1073.4246,805.4425,2640.381,1144.7875,1164.916,1115.0392,1195.9794,965.7572,1524.0774,1580.534,2009.5052,1876.6937,2140.5352,
466,173.11762415164364,8.8596735,,,,,,,,,,,655.56714,730.47284,1733.6505,818.4786,288.89206,275.48846,236.60579,178.15411,223.84787,244.43446,239.67345,1128.8958,180.72385,2158.1506,277.6568,216.11324,310.60428,287.87903,804.3024,1085.4349,960.4582,0,701.1618,789.49554,
467,173.11781156638386,9.941708,,,,,,,,,,,320.70782,596.30005,364.6554,0,224.42755,0,0,0,221.87888,0,0,285.11472,0,423.06696,0,351.43942,0,305.9649,270.4396,270.478,487.33817,360.71497,559.4123,262.79877,
468,173.11787997568132,7.946825,,,,,,,,,,,0,0,0,0,0,205.29582,0,0,0,0,0,0,0,0,0,80.30116,0,0,0,0,0,0,0,0,
469,173.11803310997948,10.638573,,,,,,,,,,,0,324.7661,235.93848,424.1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
470,173.11803616694303,10.181134,,,,,,,,,,,424.69943,504.47504,978.86414,545.0884,230.18195,1211.9941,655.98145,754.87585,156.83514,832.9051,660.9623,822.70795,725.96484,664.97034,644.5312,312.48605,712.7199,258.59027,571.0593,895.94824,467.56424,678.7978,736.3827,569.88055,
471,173.1180587306812,8.53033,,,,,,,,,,,560.8146,486.60965,1848.8696,1028.1082,223.5245,296.32745,391.02948,239.5085,212.8998,315.62735,301.90222,1082.0012,213.91634,2823.65,335.28363,180.94717,308.69904,232.75096,702.2386,996.7233,1012.6798,839.67004,685.5681,1021.8321,
472,173.11813139938167,8.136934,,,,,,,,,,,0,0,0,0,0,270.21228,152.98958,190.31998,0,229.60928,397.56033,1515.5165,205.09,3082.5222,482.3384,0,0,332.5784,693.0558,1227.2313,1220.695,869.7334,0,1114.7942,
473,173.11813511602622,9.682795,,,,,,,,,,,0,0,0,0,251.01357,0,0,171.80177,0,0,126.38101,0,0,0,0,158.82603,0,0,226.11479,0,0,0,0,85.95078,
474,173.11816245051588,9.355325,,,,,,,,,,,1024.3087,1573.6783,1997.1115,1158.6396,325.59152,475.94055,554.3571,415.44992,339.42276,497.86917,512.3361,1899.4803,377.89746,2803.2837,335.50098,459.3435,689.97833,502.87234,1654.1451,2198.438,1520.1404,1431.4993,914.1134,947.3117,
475,173.1182060325922,8.311522,,,,,,,,,,,3633.195,3898.4194,5319.626,4397.0728,1000.9892,7857.5933,5669.8477,5135.2515,965.63007,4032.274,3216.1982,3578.8699,1039.8966,4627.0093,1365.1382,946.4039,1346.9706,1283.0062,1491.3895,2068.9292,3139.8792,2857.0645,1785.4552,2458.3152,
476,173.11820970979542,10.98856,,,,,,,,,,,2972.5823,4057.402,4375.963,5665.653,148.29718,409.7695,504.32172,261.97015,0,479.13632,283.67596,458.39517,368.99152,1620.898,221.99176,796.31836,541.9457,196.66911,422.44037,497.531,495.0087,469.8109,501.7974,504.87415,
477,173.11848406927174,13.181155,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,179.83669,0,240.6223,0,0,0,0,0,0,132.11626,0,0,0,
478,173.9972447510664,1.377525,,,,,,,,,,,0,421.11636,280.17368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
479,175.03992136473607,7.860178,,,,,,,,,,,96.23815,125.3126,0,0,0,224.19658,0,115.56933,0,147.52678,0,63.153206,0,0,0,0,0,0,0,0,0,0,0,0,
480,175.04029358446354,6.9120502,,,,,,,,,,,0,0,0,110.18356,0,0,0,0,0,0,91.54822,0,0,0,0,0,0,0,0,0,0,0,0,0,
481,175.06073661033574,5.479036,,,,,,,,,,,0,0,0,0,0,406.30814,132.86801,193.57317,0,1612.728,0,210.30717,0,0,0,0,0,0,0,0,299.01114,0,0,0,
482,175.06117967265882,3.346058,,,,,,,,,,,111.474304,1057.6584,1243.498,1421.222,153.54593,2808.8154,1171.0236,1488.3427,0,2092.9802,1027.0406,214.25914,433.29706,1827.566,921.3243,707.91016,83.196434,239.38199,0,0,0,512.3467,317.36307,0,
483,175.06111549152436,3.1309266,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,169.79044,0,0,0,0,119.671165,0,0,0,141.97687,0,254.95772,397.67444,
484,175.06114392632946,3.6646488,,,,,,,,,,,0,0,246.23277,0,0,0,499.7504,0,0,0,483.59842,0,270.50937,0,415.56006,162.60431,0,363.48157,116.228485,233.12877,343.65097,544.84296,453.5947,802.95465,
485,175.0968715651831,5.4165425,,,,,,,,,,,98.98299,172.15617,216.39279,199.23521,0,0,79.50182,191.63821,0,0,0,0,0,152.16736,95.13788,0,0,81.46164,0,103.88727,0,0,130.30128,0,
486,175.09726999473583,7.822333,,,,,,,,,,,304.22803,336.76532,305.99448,436.6115,0,336.41827,131.40382,170.18542,0,376.74817,234.42366,0,0,266.2242,0,192.23978,136.3625,88.248924,0,94.91826,200.51544,0,136.45944,119.20854,
487,175.09727204091305,7.423024,,,,,,,,,,,550.00287,544.9025,527.15466,668.28516,0,480.46985,234.15433,227.57642,0,425.85428,775.445,0,0,402.39456,174.81624,247.76944,176.85568,124.20837,103.849106,0,1263.7124,137.0192,183.71744,166.83824,
488,175.09727528645004,7.692512,,,,,,,,,,,214.30588,212.79657,0,312.70148,0,231.91205,0,0,0,158.17717,114.43719,0,0,0,0,138.91478,0,0,0,0,0,0,0,0,
489,175.0974655081676,8.422394,,,,,,,,,,,0,0,0,199.25833,782.95264,2795.594,2112.721,2788.96,0,705.6976,1119.7129,475.75153,0,0,0,0,0,0,0,0,0,0,0,0,
490,176.97977579003918,2.1952646,,,,,,,,,,,0,725.1434,1018.1845,0,0,862.5683,0,0,0,203.00702,0,543.6023,0,542.4673,0,0,392.0111,0,0,347.11816,0,0,0,0,
491,176.98035921575857,2.04805,,,,,,,,,,,1258.4526,0,0,670.56555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
492,176.98089321677804,1.6380333,,,,,,,,,,,0,0,0,0,431.30698,0,0,0,0,0,452.22195,0,704.03394,0,0,0,0,0,0,0,0,531.1209,0,0,
493,176.98091415361196,1.5364964,,,,,,,,,,,746.2305,510.56497,575.0974,573.8993,0,829.9346,843.4364,662.6458,0,876.8626,0,1122.5636,0,860.9987,698.81934,651.6807,884.34,478.22635,556.4656,974.97705,206.35065,0,505.50885,713.4851,
494,177.01890498568824,6.8337502,,,,,,,,,,,0,98.59531,0,133.52863,0,0,0,0,0,0,0,0,0,80.26583,0,0,0,0,0,0,0,0,0,0,
495,177.0193482160521,3.9718666,,,,,,,,,,,0,0,0,0,0,209.15942,90.24497,147.9256,0,247.78098,0,0,0,0,0,0,0,0,0,0,223.23703,391.4205,192.82576,125.35704,
496,177.01947112972599,3.5230925,,,,,,,,,,,0,0,82.79761,170.85738,0,173.13115,213.28185,140.36957,0,177.35637,82.06283,0,0,97.59121,0,221.40744,0,211.05057,0,0,188.71797,216.27452,345.529,0,
497,177.01969507130178,3.2803416,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.98846,269.7784,0,
498,177.05552697299728,6.705716,,,,,,,,,,,0,0,0,0,0,413.82513,160.14804,348.5337,0,191.59283,159.72774,145.89223,0,116.419716,121.19329,114.93185,0,104.294785,0,113.96269,176.49583,152.56609,134.54741,143.30373,
499,177.09186230333046,11.215504,,,,,,,,,,,120.53123,137.68846,297.2197,142.48132,0,175.3939,88.619255,83.899284,0,0,0,0,0,178.24335,0,0,0,0,0,0,109.852936,167.35884,207.6997,172.25102,
500,177.09197234295078,12.28251,,,,,,,,,,,354.72412,627.0577,514.60876,842.4441,0,0,0,0,0,0,0,0,0,125.48189,0,0,0,0,0,0,0,0,0,0,
501,177.0920201270295,13.071517,,,,,,,,,,,555.92163,396.52274,354.25943,445.3293,285.5321,526.2349,273.6839,416.80887,172.00026,430.81082,218.26833,480.80386,194.14227,468.91956,180.65414,414.8339,402.76364,220.95866,425.7648,438.24448,233.06277,388.4629,421.22067,310.37143,
502,177.0920440758695,11.524297,,,,,,,,,,,369.40225,279.42035,207.81538,364.92993,119.50854,237.72786,144.4336,168.04788,0,223.15916,0,144.84364,0,225.45729,0,209.49391,179.89825,100.80587,94.12791,150.17018,0,0,118.17947,0,
503,177.84501109067526,1.487264,,,,,,,,,,,241.37148,166.21956,186.29517,171.76941,0,372.95523,268.1755,141.86621,0,422.10187,0,259.99924,0,348.63516,0,161.70494,226.02391,0,0,263.2238,0,0,0,0,
504,178.08715460573134,2.5992332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.59843,0,0,102.432724,0,0,110.6369,99.41678,145.10966,0,
505,178.95062283528995,1.0777403,,,,,,,,,,,0,0,0,0,16544.646,33744.598,22478.879,31676.377,0,27703.838,18344.428,23071.898,15233.405,0,0,22715.896,23785.025,22586.047,9576.242,21893.566,16200.051,15702.392,26168.713,19604.182,
506,178.95109827809446,1.8986385,,,,,,,,,,,0,0,0,0,680.55096,1015.0838,267.14035,610.5179,655.2719,493.5036,0,2021.4971,343.72842,146.64256,79.76381,423.48572,1957.4854,293.21628,281.86267,1406.7435,233.5286,234.6228,621.3644,440.29547,
507,178.95185132775936,1.4939215,,,,,,,,,,,0,0,0,0,2510.8318,1321.2665,1795.4366,2502.3457,3761.2595,510.88797,0,3165.4834,1418.2181,0,0,1701.4048,2814.7217,1653.1526,1347.2637,2263.968,967.13086,950.6601,1435.5725,1140.0587,
508,178.9655438862254,9.774473,,,,,,,,,,,9951.695,8272.753,10669.85,7539.634,9135.744,21506.441,10850.118,10119.617,11190.921,16740.643,16013.452,21487.205,8200.284,14047.436,18474.295,13634.734,17883.209,10431.271,9675.558,16120.094,5393.7134,7866.0728,11111.784,13733.649,
509,178.96562526770924,10.919915,,,,,,,,,,,2068.3306,1753.2295,2078.562,1585.5133,1520.9475,3840.0063,1969.559,2032.2916,2074.6294,3030.563,2107.1404,3825.113,1517.7435,2605.6982,2991.255,2639.0325,3228.24,1780.0272,1792.3746,3202.835,924.59247,1470.7041,2263.5625,2292.3035,
510,179.03473523203849,7.625846,,,,,,,,,,,353.7299,886.666,233.86609,289.2248,0,451.5803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
511,179.0348869156589,6.5546665,,,,,,,,,,,278.05508,351.50623,247.63841,413.68466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
512,179.03535443313422,7.3956165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,389.2875,245.14629,0,0,0,0,0,0,0,0,0,0,0,0,
513,179.04365875257605,5.6177335,,,,,,,,,,,0,126.90393,186.99997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
514,179.05551058583185,2.3310945,,,,,,,,,,,0,0,0,0,0,0,246.33202,472.8865,0,380.6028,760.41425,360.8588,0,0,451.27374,0,0,0,0,0,0,0,0,0,
515,179.05576049959353,1.9006194,,,,,,,,,,,0,123.01984,0,178.29857,145.88882,1474.2266,2342.8933,1728.8193,236.2745,1907.5945,1525.9746,1004.6505,0,796.4886,0,0,0,0,0,0,0,0,2752.4167,1452.1606,
516,179.0559842637734,2.981911,,,,,,,,,,,0,0,0,0,0,1305.9207,8197.896,1804.3451,215.68373,1030.4572,975.0677,525.51337,365.01093,0,0,0,752.7395,1145.7377,0,0,0,0,2946.5823,1356.3246,
517,179.0560778915614,1.3060102,,,,,,,,,,,353.7329,806.32275,614.8167,1017.5058,1928.7618,6675.7207,4737.1934,6299.6387,0,4716.961,8889.64,4153.319,6141.3096,4272.1904,6425.669,10670.198,5809.066,6627.05,13324.44,7018.206,9291.624,9277.904,18287.742,7616.8467,
518,179.07049734556023,8.444041,,,,,,,,,,,0,0,114.808975,153.72003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519,179.07077349487943,10.612483,,,,,,,,,,,121.084496,137.85538,0,106.30028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
520,179.07079100022543,7.715583,,,,,,,,,,,0,0,0,121.101166,813.01373,1317.4971,963.9695,2083.5051,269.27985,0,672.0739,905.6623,0,0,0,0,0,0,0,0,0,0,0,0,
521,179.10754001684123,11.755552,,,,,,,,,,,0,0,0,0,0,331.04327,0,105.545586,0,116.78989,0,0,0,99.26727,0,117.90408,0,116.80292,0,127.93216,104.00132,0,0,0,
522,179.84194934066701,1.5006845,,,,,,,,,,,246.86601,179.6736,203.00583,187.80847,0,322.83875,216.28746,160.51776,0,342.14645,0,226.99469,0,321.2083,0,183.02652,219.92987,0,0,234.52846,0,0,0,188.59026,
523,179.95385914869559,1.512076,,,,,,,,,,,1654.7324,1273.0242,1506.5547,1073.1385,0,0,0,418.21838,0,0,0,0,0,0,0,208.52669,0,185.83833,0,0,0,0,240.43594,104.771545,
524,180.03334758052515,3.9598496,,,,,,,,,,,0,0,0,0,0,335.33688,290.57715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.14703,0,0,
525,180.06600134398317,1.8328334,,,,,,,,,,,0,0,0,0,250.84964,0,774.9965,313.40472,0,0,278.52792,333.16797,177.13335,598.7774,479.18478,785.2008,212.08562,0,546.09155,233.976,280.8236,0,0,0,
526,180.94869523526597,1.4818782,,,,,,,,,,,0,0,0,0,527.8055,251.6715,331.70862,460.56232,762.64886,0,0,635.44434,193.94307,0,0,210.79655,527.7864,301.16934,0,323.02814,0,0,267.58136,168.17416,
527,181.00181779219503,8.662209,,,,,,,,,,,366.89883,533.18384,474.154,776.6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
528,181.01428046909527,5.073297,,,,,,,,,,,92.83091,0,463.97723,0,0,601.36224,202.30577,430.49194,0,766.90643,208.77103,0,0,548.1992,197.80728,361.493,0,447.556,0,305.35345,210.9448,438.71536,481.43127,720.45557,
529,181.0142893961478,5.858316,,,,,,,,,,,417.85638,439.84525,474.30197,605.32574,156.32843,1533.2533,836.1614,750.7281,108.36691,956.5603,483.51385,397.77155,256.35468,691.5483,566.28735,436.95154,259.22388,912.44586,0,660.4021,551.22723,816.0756,954.2965,926.69745,
530,181.0143131589752,5.192088,,,,,,,,,,,400.97455,568.50867,0,837.60254,0,0,148.71928,0,0,0,145.58823,0,190.6362,0,0,0,0,0,0,0,136.49069,0,0,0,
531,181.04953468755775,6.097933,,,,,,,,,,,0,96.421394,106.357086,147.31781,0,0,0,0,0,109.79971,0,0,0,0,0,0,0,82.678085,0,0,0,0,0,0,
532,181.05033313652362,5.0682335,,,,,,,,,,,0,0,0,0,0,654.8623,107.83904,198.31676,0,937.1531,600.38257,295.7974,0,0,0,0,0,0,0,0,0,0,0,0,
533,181.05042358335908,7.4620333,,,,,,,,,,,134.42804,0,179.95439,236.07811,0,0,0,0,0,92.82082,0,0,0,0,0,0,75.50359,0,0,0,0,0,0,0,
534,181.050763833731,4.332668,,,,,,,,,,,0,0,0,0,0,545.2648,0,0,0,353.07858,0,0,167.438,0,272.3129,275.2293,0,261.81232,117.972336,249.32693,183.80507,313.35504,307.80606,416.39392,
535,181.0713574243107,1.2236899,,,,,,,,,,,0,0,0,0,3488.7644,1221.0974,1508.5648,3304.3843,4152.6157,0,2046.6478,3662.7751,0,0,0,0,315.18237,0,0,0,637.3415,0,0,403.8761,
536,181.08664605659317,8.613726,,,,,,,,,,,75054.89,82028.88,78622.914,77384.24,47829.05,59378.363,38090.734,57858.016,50031.348,56475.207,36097.17,70576.78,42257.598,69239.4,42902.79,66345.28,72560.97,39567.83,47964.703,66162.875,40793.91,46790.957,54640.99,68936.54,
537,181.09544922714883,3.3982823,,,,,,,,,,,0,0,0,0,169.6348,446.47134,2237.3247,0,0,243.1262,0,0,785.5091,748.1916,766.1837,963.32135,1638.1466,552.3384,647.2542,949.52386,675.3488,172.37845,706.99603,0,
538,181.99190647331346,4.6405005,,,,,,,,,,,0,0,0,0,0,486.67972,309.79446,70.90203,0,110.94701,137.44037,0,0,0,0,0,0,97.75594,0,0,559.6321,1469.2551,289.57114,134.82,
539,182.02079202321852,6.411206,,,,,,,,,,,0,0,0,0,0,0,0,193.12262,0,0,0,0,0,0,0,0,0,0,450.12976,293.21408,0,0,0,0,
540,182.0459242177567,2.2697294,,,,,,,,,,,0,0,0,0,94.77178,185.90366,162.61629,140.55753,0,0,0,0,0,0,116.3914,87.049095,0,181.4867,163.52661,134.0935,171.36005,133.51387,240.9141,168.21117,
541,182.046207688327,5.425746,,,,,,,,,,,178.66994,426.97876,536.66144,537.28906,0,225.11794,0,89.83019,0,134.57275,0,0,0,267.4491,0,124.41566,0,0,0,0,0,0,0,0,
542,182.07410494930028,15.389856,,,,,,,,,,,824.0518,264.755,401.3797,1056.0758,289.1667,321.26312,219.34512,462.48584,0,328.5617,75.29306,0,0,280.31833,0,275.6657,194.13785,0,137.95865,120.30377,0,0,112.62565,0,
543,182.1546285889557,19.286783,,,,,,,,,,,418.45926,0,0,0,0,0,0,0,0,0,416.0305,0,0,270.66333,0,0,0,0,0,0,0,0,0,0,
544,182.15487491047907,8.944983,,,,,,,,,,,883.20386,686.0731,908.14606,881.43353,432.56677,518.40466,907.6223,1614.7661,1055.3983,1409.6991,704.59686,1124.4999,939.732,470.14273,650.1279,435.93433,446.8077,293.74066,215.28618,1187.1663,912.265,885.21765,1239.2501,1560.7112,
545,182.15494998793093,18.951942,,,,,,,,,,,241.61559,0,0,276.9144,162.42426,0,278.03177,589.1481,405.21542,380.13452,280.10156,0,0,124.72428,0,0,145.81491,0,0,498.8412,313.21527,268.23013,430.53864,563.1582,
546,182.93015171267112,1.2190472,,,,,,,,,,,20569.732,18050.656,19976.168,15194.126,0,0,214.33745,0,0,0,0,0,0,984.4813,0,0,0,0,0,0,0,0,0,0,
547,182.93079596695023,1.7969084,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.00204,483.4643,0,0,0,0,0,0,0,
548,182.94646555287704,1.396489,,,,,,,,,,,0,0,0,0,0,270.80023,0,0,0,305.71454,0,0,0,688.7523,0,0,0,0,0,0,0,0,0,0,
549,182.99387695612222,1.8426156,,,,,,,,,,,0,0,0,0,0,411.75763,394.68735,217.66965,0,477.07416,279.12128,0,677.1958,548.95715,766.6688,654.1549,1137.3357,1479.2188,1229.2362,1490.0219,1568.2521,1051.7925,2201.6584,1054.2672,
550,182.9944587294811,1.2992265,,,,,,,,,,,0,0,0,0,414.65442,323.0887,351.9902,539.0881,306.89783,390.2896,457.24994,413.5773,808.51874,518.6103,598.6374,1079.5989,1567.2427,2202.5264,2682.6042,2759.6416,2814.656,1416.7745,4516.1875,1520.8586,
551,183.10234655954233,8.9562235,,,,,,,,,,,639.05414,703.099,521.2315,711.5948,576.42926,1241.0817,869.7821,966.0562,227.90622,9444.851,620.1512,656.3965,247.07458,555.09515,273.99988,658.64496,961.0825,434.44287,379.26086,370.28284,6070.71,357.65228,612.3052,813.796,
552,183.1023637966417,9.392316,,,,,,,,,,,240.45837,247.44229,239.50699,334.60815,2734.471,3401.5405,1157.5339,1969.0828,525.0747,42398.035,1929.3379,3322.2886,127.67566,206.15378,0,0,2722.2336,0,178.57445,355.2181,28921.605,227.71169,472.8268,2446.0837,
553,183.10244919153004,8.120365,,,,,,,,,,,656.47455,630.08636,864.85376,618.01324,168.14877,632.4355,325.1725,648.2841,93.66343,616.3772,284.6536,321.7452,247.86191,501.8164,253.93428,295.1603,214.9647,230.90698,0,241.48781,252.12512,387.507,342.91595,346.43756,
554,183.10249087300363,9.916727,,,,,,,,,,,120.836914,442.75958,445.2494,511.1307,0,0,0,0,0,0,0,0,0,179.772,0,94.41558,0,0,0,0,0,0,0,0,
555,183.10250762527824,11.157285,,,,,,,,,,,1531.9003,1963.257,1068.6327,1946.3502,815.10187,2352.3142,783.1708,917.856,323.0097,2190.1167,786.569,751.00165,493.5093,1109.295,531.96405,2259.5613,1193.6028,910.22266,1326.4392,1463.6597,414.38617,474.24542,877.86115,660.25714,
556,183.10260593787535,8.279097,,,,,,,,,,,223.21391,262.1056,346.9223,276.95117,0,0,0,0,0,0,0,121.8175,0,157.92332,0,133.98535,0,0,0,0,0,0,0,120.80577,
557,183.13831684714862,16.005014,,,,,,,,,,,190.87656,116.13353,106.81495,224.12613,0,137.38939,0,0,0,130.10617,0,66.24632,0,112.88649,0,121.52182,115.774124,0,0,0,0,0,0,0,
558,183.1386239560704,16.255453,,,,,,,,,,,406.3607,247.78297,227.4169,286.91626,157.05466,261.37717,0,157.90167,0,217.0967,0,127.740555,0,195.14473,96.18138,204.90723,214.4871,0,0,128.23204,0,0,0,0,
559,184.06146373070038,2.0789406,,,,,,,,,,,79.42324,152.91591,189.06458,245.90875,0,459.07312,257.1275,213.29747,0,312.6376,197.65715,0,142.77995,359.73334,237.58035,256.06082,120.565926,0,0,0,73.224304,0,89.774284,0,
560,184.0615815165589,4.6927614,,,,,,,,,,,135.5215,259.03806,0,213.47372,0,326.34674,327.10992,191.603,0,187.2519,100.987076,0,0,0,87.359886,0,0,87.322266,0,0,0,0,0,0,
561,184.92783460111698,1.2185733,,,,,,,,,,,8079.997,8158.604,9568.13,6734.7075,0,0,106.73087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
562,184.9918423471997,2.7414067,,,,,,,,,,,181.99826,232.72438,175.62471,250.0506,0,402.1683,0,0,0,251.0309,170.66086,0,0,292.77652,174.56451,224.84518,0,114.43265,0,0,0,252.63745,0,0,
