formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C13H16N4O6	[M - H]-	C13H15N4O6-	Carbohydrates	0,967	Nucleosides	0,933	Purine nucleosides	0,503	Organoheterocyclic compounds	0,999	Diazines	0,564	Pyrimidines and pyrimidine derivatives	0,677	Pyrimidones	0,583	Pyrimidones	0,583	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Diazines; Secondary alcohols; Substituted imidazoles; N-substituted imidazoles; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	323,096	121	2,019	694879761160335262	694877412400352113	2045	
1	C10H13N5O8S	[M - H]-	C10H12N5O8S-	Carbohydrates	0,978	Nucleosides	0,982	Purine nucleosides	0,927	Nucleosides, nucleotides, and analogues	0,719	Purine nucleosides	0,628					Purine nucleosides	0,628	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organic sulfuric acids and derivatives; Azoles; Purine nucleosides; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Tetrahydrofurans; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	362,041	122	2,033	694879777010611787	694877427617289011	2440	
1	C4H10O3S2	[M - H]-	C4H9O3S2-	Fatty acids	0,993	Fatty acyls	0,760	Thia fatty acids	0,422	Organic acids and derivatives	0,584	Organosulfenic acids and derivatives	0,391	Organosulfenic acids	0,526	S-alkylsulfenates	0,526	S-alkylsulfenates	0,526	Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organooxygen compounds; Organosulfenic acids; SO-thioperoxols; Sulfenyl compounds; Hydrocarbon derivatives; S-alkylsulfenates; Organic oxygen compounds; Chemical entities	168,999	123	2,058	694879793301290447	694877356116978538	412	
1	C13H12N4O3	[M - H]-	C13H11N4O3-	Alkaloids	0,922	Small peptides	0,273	Pyridine alkaloids	0,145	Organic acids and derivatives	0,857	Carboxylic acids and derivatives	0,866	Amino acids, peptides, and analogues	0,607	Amino acids and derivatives	0,607	Amino acids and derivatives	0,607	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Phenols; Resorcinols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	271,082	124	2,060	694879789346061119	694877390824849384	1459	
1	C18H24N2O2	[M - H]-	C18H23N2O2-	Alkaloids	0,994	Tyrosine alkaloids	1,000	Isoquinoline alkaloids	0,333	Benzenoids	1,000	Naphthalenes	0,612	Naphthols and derivatives	0,561			Naphthols and derivatives	0,561	Organic compounds; Naphthalenes; Phenols; Phenethylamines; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Benzene and substituted derivatives; Naphthols and derivatives; Benzenoids; Amines; Tertiary amines; Aralkylamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	299,176	124	2,066	694879763370733606	694877401218336173	1752	
1	C21H25N5O6S	[M - H]-	C21H24N5O6S-	Alkaloids	0,512	Nicotinic acid alkaloids	0,273	Pyridine alkaloids	0,275	Organoheterocyclic compounds	0,999	Imidazopyrimidines	0,433	Purines and purine derivatives	0,524			Purines and purine derivatives	0,524	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyrroles; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Primary alcohols; Pyrimidones; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Diazines; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Benzenoids; Amines; Primary amines; Sulfenyl compounds; Vinylogous amides; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	474,145	124	2,067	694879794014322234	694877452107832937	3007	
3	C5H6N4O5	[M - H]-	C5H5N4O5-	Amino acids and Peptides	0,857	Small peptides	0,888	Aminoacids	0,851	Organic acids and derivatives	0,966	Carboxylic acids and derivatives	0,963	Amino acids, peptides, and analogues	0,737	Amino acids and derivatives	0,732	Alpha amino acids and derivatives	0,732	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	201,026	124	2,071	694879800196726929	694877368410485317	763	
3	C7H13NO5S	[M - H]-	C7H12NO5S-	Amino acids and Peptides	0,999	Small peptides	0,997	Aminoacids	0,999	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,998	Amino acids, peptides, and analogues	0,997	Amino acids and derivatives	0,997	L-alpha-amino acids	0,573	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	222,045	124	2,071	694879796539293374	694877375209453201	983	
2	C27H30N2O10	[M - H]-	C27H29N2O10-	Alkaloids	0,998	Tryptophan alkaloids	0,972	Pyridine alkaloids	0,675	Alkaloids and derivatives	0,726	Harmala alkaloids	0,782					Harmala alkaloids	0,782	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyridines and derivatives; Pyrroles; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Harmala alkaloids; Pyridoindoles; Carboxylic acid esters; Monosaccharides; Iridoids and derivatives; Secondary alcohols; Carbonyl compounds; Beta carbolines; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Indoles; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	541,178	124	2,071	694879823831632012	694877460035068501	3206	
1	C14H16N4O7S	[M - H]-	C14H15N4O7S-	Amino acids and Peptides	0,419	Small peptides	0,070	Imidazole alkaloids	0,040	Benzenoids	0,983	Benzene and substituted derivatives	0,987	Nitrobenzenes	0,895			Nitrobenzenes	0,895	Organic compounds; Organosulfur compounds; Nitrobenzenes; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Sulfonyls; Carboxylic acid esters; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	383,067	124	2,071	694879826482432533	694877433837442570	2583	
1	C11H12N4O7S	[M - H]-	C11H11N4O7S-	Alkaloids	0,623	Histidine alkaloids	0,063	Imidazole alkaloids	0,064	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	0,989	Amino acids, peptides, and analogues	0,897	Amino acids and derivatives	0,893	Alpha amino acids and derivatives	0,940	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acid imides; Carbonyl compounds; Azolidines; Dicarboximides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	343,037	125	2,079	694879804567191828	694877421359386583	2268	
3	C5H7N4O3	[M - H]-	C5H6N4O3-	Amino acids and Peptides	0,819	Small peptides	0,831	Aminoacids	0,685	Organic acids and derivatives	0,971	Carboxylic acids and derivatives	0,945	Amino acids, peptides, and analogues	0,707	Amino acids and derivatives	0,702	Alpha amino acids and derivatives	0,808	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	170,046	125	2,079	694879797831139326	694877356536409003	425	
1	C8H11NO4	[M - H]-	C8H10NO4-	Amino acids and Peptides	0,916	Small peptides	0,701	Aminoacids	0,594	Benzenoids	0,563	Benzene and substituted derivatives	0,670	Phenoxy compounds	0,558			Phenoxy compounds	0,558	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	184,061	125	2,079	694879818911712803	694877361544408649	559	
1	C7H13N3OS	[M - H]-	C7H12N3OS-	Alkaloids	0,359	Histidine alkaloids	0,610	Imidazole alkaloids	0,616	Organoheterocyclic compounds	0,877	Azacyclic compounds	0,854					Azacyclic compounds	0,854	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	186,070	125	2,080	694879815908590450	694877362513293023	589	
1	C5H8N4O3S	[M - H]-	C5H7N4O3S-	Amino acids and Peptides	0,471	Histidine alkaloids	0,767	Imidazole alkaloids	0,768	Organic acids and derivatives	0,778	Carboxylic acids and derivatives	0,744					Carboxylic acids and derivatives	0,744	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Imines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	203,024	125	2,081	694879826541152803	694877369693942536	802	
8	C6H12O6	[M - H2O - H]-	C6H9O5-	Carbohydrates	0,999	Saccharides	0,999	Monosaccharides	0,985	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,965	Monosaccharides	0,910	Monosaccharides	0,910	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	161,046	125	2,087	694879823441561693	694877354246318689	359	
1	C11H12N2O4	[M - H]-	C11H11N2O4-	Amino acids and Peptides	0,979	Small peptides	0,959	Aminoacids	0,852	Organic acids and derivatives	0,991	Carboxylic acids and derivatives	0,922	Amino acids, peptides, and analogues	0,959	Amino acids and derivatives	0,958	Alpha amino acids	0,727	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Beta-amino ketones; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Aryl ketones; Vinylogous amides; Organic oxides; Hydrocarbon derivatives; Hydroxypyridines; Amino acids; Phenylketones; Alkyl-phenylketones; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	235,072	125	2,089	694879826046224817	694877380867569993	1120	
1	C7H10NO4P	[M - H]-	C7H9NO4P-	Amino acids and Peptides	0,521	Small peptides	0,414	Aminoacids	0,579	Organic acids and derivatives	0,984	Organic phosphoric acids and derivatives	0,987	Phosphate esters	0,970	Alkyl phosphates	0,745	Alkyl phosphates	0,745	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Amines; Primary amines; Alkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	202,028	126	2,106	694879831637233424	694877369068991150	784	
1	C11H14N4O4	[M - H]-	C11H13N4O4-	Alkaloids	0,950	Histidine alkaloids	0,763	Imidazole alkaloids	0,763	Organoheterocyclic compounds	0,995	Imidazopyrimidines	0,484	Purines and purine derivatives	0,588			Purines and purine derivatives	0,588	Organic compounds; Organoheterocyclic compounds; Imidazoles; Alcohols and polyols; Lactams; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	265,092	127	2,116	694879831901474622	694877388668976768	1387	
1	C4H11N4O6P	[M - H]-	C4H10N4O6P-	Alkaloids	0,644	Histidine alkaloids	0,773	Imidazole alkaloids	0,775	Organic acids and derivatives	0,961	Carboxylic acids and derivatives	0,665	Amino acids, peptides, and analogues	0,500	Amino acids and derivatives	0,493	Alpha amino acids and derivatives	0,555	Organic compounds; Organoheterocyclic compounds; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphonic acids and derivatives; Organic phosphonic acids; Carbonyl compounds; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	241,035	128	2,125	694879833491116130	694877382213941837	1172	
